track_name,artist_names,track_duration,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Just Dance,"Lady Gaga, Colby O'Donis",241933,Dance Pop,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.28E-05,0.181,0.745,118.99
No Role Modelz,J. Cole,292986,Rap,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45
Replay,Lady Gaga,186653,Dance Pop,0.658,0.878,1,-3.875,1,0.123,0.00792,0.0,0.944,0.683,122.015
Circus,Britney Spears,192360,Dance Pop,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98
LoveGame,Lady Gaga,216333,Dance Pop,0.894,0.677,6,-5.618,0,0.0548,0.00562,2.63E-06,0.31,0.857,105.029
Maniac,Conan Gray,185773,Bedroom Pop,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045
I THINK,"Tyler, The Creator",212013,Rap,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075
I Wanna Prove to You,The Lemon Twigs,221213,Baroque Pop,0.392,0.677,2,-5.689,1,0.0343,0.465,1.13E-05,0.16,0.377,94.213
Church,Chase Atlantic,220000,Alternative R&B,0.556,0.824,5,-4.539,0,0.0548,0.0109,0.0,0.112,0.292,112.99
ゆるりゆらり,DENIMS,237240,Japanese Alternative Rock,0.62,0.455,7,-7.941,1,0.0385,0.0158,0.0,0.171,0.553,88.013
Unknown,Friday Night Plans,244748,City Pop,0.693,0.682,11,-9.266,1,0.0694,0.265,0.000639,0.147,0.19,140.988
What You Know,Two Door Cinema Club,191706,Indietronica,0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4E-05,0.0822,0.776,139.001
CUT,Yoh kamiyama,185383,Japanese Teen Pop,0.87,0.655,7,-3.967,0,0.0448,0.253,0.0,0.118,0.845,118.0
Borderline,Tame Impala,237800,Neo-Psychedelic,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1E-06,0.0824,0.873,97.96
Toothbrush,DNCE,231813,Dance Pop,0.556,0.785,7,-5.842,1,0.133,0.122,0.0,0.468,0.825,104.978
Angel 2 Me,"McKay, Jeff Bernat",210163,Korean R&B,0.636,0.522,3,-5.687,1,0.127,0.655,0.0,0.124,0.654,83.048
Animals,Maroon 5,231013,Pop,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868
Maps,Maroon 5,189960,Pop,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032
Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",217288,Pop,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
My Jinji,落日飛車 Sunset Rollercoaster,400560,Taiwan Indie,0.396,0.587,7,-8.746,1,0.0312,0.527,0.45,0.144,0.519,140.804
Plastic Love - Japanese Version,"Lizz Robinett, L-Train",374920,Otacore,0.629,0.775,7,-7.288,1,0.0312,0.00284,0.000218,0.11,0.507,102.99
Stunt N' Dozier Mix 2,Stunt DeGrate,174680,Viral Rap,0.932,0.793,11,-4.191,0,0.125,0.000669,0.505,0.0588,0.808,146.005
ANGELS & DEMONS,jxdn,160119,Pop Punk,0.554,0.8,8,-3.936,1,0.0395,0.119,0.0,0.629,0.463,115.056
SO WHAT!,jxdn,141206,Pop Punk,0.598,0.662,4,-5.797,1,0.048,0.00301,0.000167,0.0812,0.531,174.937
Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",201040,Dance Pop,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938
That's What I Like,Bruno Mars,206693,Dance Pop,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066
bad idea!,girl in red,219638,Pov: Indie,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04
The Way I Are,"Timbaland, Keri Hilson, D.O.E.",179120,Dance Pop,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742
Mercy.1,"Kanye West, Big Sean, Pusha T, 2 Chainz",326346,Rap,0.731,0.624,6,-5.761,0,0.311,0.045,3.37E-05,0.305,0.528,140.131
Dinner & Diatribes,Hozier,224146,Modern Rock Pop,0.499,0.769,1,-5.576,1,0.0522,0.00416,0.0274,0.117,0.333,110.835
Flight 609,MAX,209373,Viral Pop,0.5,0.629,2,-8.508,0,0.136,0.0399,0.0,0.106,0.219,180.087
Talk Too Much,COIN,187133,Pov: Indie,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966
Comatose,jxdn,155611,Pop Punk,0.36,0.851,11,-5.105,0,0.342,0.0047,0.0,0.452,0.551,161.975
Intro III,NF,268666,Hip Hop,0.508,0.625,10,-8.338,1,0.5,0.749,0.0,0.0806,0.404,126.77
If I Killed Someone For You,Alec Benjamin,185122,Pop,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91E-06,0.121,0.409,120.894
Somebody Told Me,The Killers,197160,Permanent Wave,0.509,0.987,10,-3.198,0,0.0886,8.05E-05,0.000928,0.119,0.647,138.039
"Paint It, Black",The Rolling Stones,202266,Rock,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691
Do I Wanna Know?,Arctic Monkeys,272394,Garage Rock,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03
Deal with the devil - TV size,Tia,98466,Anime,0.551,0.896,2,-2.559,1,0.172,0.028,1.19E-05,0.254,0.831,142.076
Let Me Love You,"Ariana Grande, Lil Wayne",223853,Rap,0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698
PLAYBOY,EXO,212132,K-Pop,0.529,0.722,1,-4.815,0,0.0814,0.213,0.0,0.102,0.666,79.951
Afraid,The Neighbourhood,251186,Modern Rock,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996
Miku,"Anamanaguchi, Hatsune Miku",223124,Vocaloid,0.718,0.715,1,-5.981,1,0.0871,0.266,0.00047,0.191,0.557,127.951
Gimme More,Britney Spears,251240,Dance Pop,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324
Such a Whore (Potato Version),JVLA,164375,Viral Rap,0.653,0.637,0,-4.565,1,0.0465,0.0981,0.0162,0.0715,0.207,151.803
Such a Whore (Stellular Version),JVLA,147638,Viral Rap,0.624,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.873
Hai Domo,Cao White,104454,Kawaii Future Bass,0.585,0.905,6,-4.305,1,0.346,0.173,0.0,0.648,0.859,73.257
Stolen Life,Arch Enemy,178933,Symphonic Metal,0.454,0.989,1,-4.798,1,0.129,2.12E-05,0.0885,0.339,0.374,77.015
Leave Em Alone,"Quality Control, Layton Greene, Lil Baby, City Girls, PnB Rock",171980,Rap,0.517,0.747,6,-4.74,0,0.296,0.0189,7.35E-06,0.0821,0.506,102.033
Monster,Red Velvet - IRENE & SEULGI,178413,K-Pop,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,0.351,115.665
Imagination,Foster The People,256266,Modern Rock,0.744,0.642,2,-4.6,0,0.031,0.115,3.95E-05,0.279,0.63,94.988
Blame,Jesse®,219000,Modern Alternative Pop,0.796,0.581,4,-8.555,0,0.165,0.0203,5.81E-06,0.413,0.612,76.059
Girlie,Alexandra Savior,202920,Modern Dream Pop,0.551,0.47,1,-8.116,1,0.0326,0.128,0.0,0.12,0.307,119.94
Soda,Nothing But Thieves,236306,Modern Alternative Rock,0.501,0.506,2,-7.24,0,0.0281,0.164,0.000155,0.143,0.144,74.924
Raspberry,GROUPLOVE,196026,Modern Alternative Rock,0.492,0.779,3,-5.022,1,0.0498,0.0292,0.0,0.129,0.445,104.966
Do Me a Favour,Arctic Monkeys,205240,Permanent Wave,0.471,0.735,11,-6.685,0,0.0582,7.84E-05,0.122,0.101,0.636,180.127
Reflections,The Neighbourhood,244013,Modern Rock,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983
Thirsty,TAEMIN,206993,K-Pop,0.67,0.653,3,-5.532,0,0.0656,0.058,0.0,0.0978,0.493,105.017
As the World Caves In,Matt Maltese,218754,Pov: Indie,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829
Love It If We Made It,The 1975,252925,Pop,0.472,0.745,4,-5.297,1,0.0357,0.000607,2.74E-05,0.0957,0.063,180.06
Lucifer,SHINee,233986,K-Pop,0.75,0.914,11,-1.819,0,0.0518,0.0323,0.0,0.107,0.866,125.034
Gimme Love,Joji,214557,Viral Pop,0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384
Love Me Harder,"Ariana Grande, The Weeknd",236133,Pop,0.486,0.712,1,-4.388,0,0.0328,0.00936,0.0,0.0764,0.244,99.128
These Days,Wallows,202626,Pov: Indie,0.655,0.668,0,-6.733,1,0.0272,0.0398,0.0302,0.0759,0.867,93.003
Void,The Neighbourhood,203666,Modern Rock,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183
Jumpsuit,Twenty One Pilots,238560,Pov:Indie,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052
Love & Hate,MAMAMOO,193444,K-Pop,0.739,0.751,2,-5.163,1,0.177,0.191,0.0,0.439,0.838,89.995
Singing in the Rain,LOONA,211661,K-Pop,0.567,0.762,7,-6.639,1,0.0813,0.00907,1.34E-05,0.102,0.524,137.991
Egoist (Olivia Hye),LOONA,247381,K-Pop,0.531,0.86,3,-3.543,0,0.0495,0.02,0.0,0.373,0.376,92.009
505,Arctic Monkeys,253586,Garage Rock,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79E-05,0.0733,0.234,140.267
SIGN,TENDRE,288080,Japanese Alternative Rock,0.737,0.848,3,-6.257,1,0.0317,0.0149,0.169,0.092,0.846,114.987
JET,POLKADOT STINGRAY,285106,J-Rock,0.57,0.849,8,-4.177,1,0.0993,0.232,0.0,0.109,0.693,130.106
Mellow Yellow,SPiCYSOL,223866,City Pop,0.559,0.888,0,-6.647,1,0.0508,0.136,3.89E-06,0.101,0.718,195.868
人魚 - 全知全能 ver.,POLKADOT STINGRAY,217893,Anime Rock,0.443,0.827,8,-3.576,1,0.106,0.0148,0.0,0.29,0.74,181.904
The Way,"Ariana Grande, Mac Miller",227026,Hip Hop,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324
Adore,"Cashmere Cat, Ariana Grande",215999,Electropop,0.334,0.622,5,-5.611,0,0.0632,0.0826,1.34E-05,0.106,0.209,139.546
Honeymoon Avenue,Ariana Grande,339733,Pop,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.448,125.005
Almost Is Never Enough,"Ariana Grande, Nathan Sykes",327773,Teen Pop,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328
Right There,"Ariana Grande, Big Sean",247080,Rap,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.099
Baby I,Ariana Grande,197600,Pop,0.724,0.796,1,-3.686,1,0.0328,0.0152,0.0,0.354,0.542,101.975
Sin City,Chrishan,212000,Slow Game,0.886,0.225,4,-11.437,1,0.457,0.676,0.0,0.0938,0.387,120.1
Yutsu Na Love Song,Mega Shinnosuke,143626,Japanese Alternative Rock,0.389,0.941,1,-4.208,1,0.0932,0.00032,0.0771,0.311,0.541,172.262
Japan,Mega Shinnosuke,122318,Japanese Alternative Rock,0.801,0.525,9,-9.137,1,0.283,0.814,0.11,0.113,0.549,120.07
Semai Uchu Hiroi Kono Hoshi,Mega Shinnosuke,260015,Japanese Alternative Rock,0.629,0.809,9,-7.201,1,0.0369,0.00248,0.631,0.206,0.621,136.017
O.W.A.,Mega Shinnosuke,251636,Japanese Alternative Rock,0.786,0.833,0,-5.108,1,0.0616,0.00745,0.671,0.19,0.933,123.035
Zeitaku Na Wana,LUCKY TAPES,269786,Apanese R&B,0.677,0.618,11,-6.226,0,0.0313,0.0104,0.000117,0.356,0.722,94.995
DAYZ,"AAAMYYY, MONJOE",311975,Japanese Alternative Rock,0.738,0.548,5,-9.846,0,0.0475,0.00903,0.000677,0.0772,0.61,110.021
Burning Friday Night,Lucky Kilimanjaro,255408,City Pop,0.818,0.563,10,-3.831,1,0.0302,0.0341,3.86E-06,0.0706,0.822,114.976
Wonderland,iri,224786,J-Pop,0.724,0.829,0,-5.759,1,0.033,0.325,0.000979,0.0855,0.528,95.006
1999,Hitsujibungaku,289060,Japanese Alternative Rock,0.54,0.767,11,-4.075,0,0.0354,0.189,3.37E-06,0.122,0.39,132.0
ad meliora,THE CHARM PARK,216967,Japanese Alternative Rock,0.583,0.552,9,-9.369,1,0.0348,0.675,0.241,0.146,0.375,83.924
会いたいわ,iri,268320,J-Pop,0.744,0.557,9,-4.776,1,0.0971,0.437,2.25E-06,0.0578,0.575,144.006
Bye by me,Vaundy,242415,J-Pop,0.634,0.655,0,-4.333,1,0.0229,0.375,1.43E-05,0.109,0.691,96.009
Summer Film's,"Rin音, 空音, クボタカイ",239312,Japanese R&B,0.832,0.501,7,-4.552,1,0.167,0.0418,0.0,0.345,0.952,87.993
不可幸力,Vaundy,199787,J-Soul,0.68,0.741,0,-6.457,1,0.0369,0.0197,0.0,0.0795,0.533,94.015
Habikoru,Mega Shinnosuke,106125,Japanese Alternative Rock,0.658,0.0984,2,-14.339,1,0.122,0.774,0.0016,0.18,0.432,138.484
Asumo Konoyoha Mawarukara,Mega Shinnosuke,222625,Japanese Alternative Rock,0.506,0.867,9,-2.534,1,0.149,0.113,0.0,0.0382,0.633,117.95
Asumo Konoyoha Mawarukara,Mega Shinnosuke,222625,Japanese Alternative Rock,0.506,0.867,9,-2.534,1,0.149,0.113,0.0,0.0382,0.633,117.947
Honne,Mega Shinnosuke,400907,Japanese Alternative Rock,0.416,0.581,9,-6.213,1,0.0354,0.00781,0.549,0.179,0.306,164.044
不可幸力,Vaundy,200243,J-Soul,0.69,0.815,11,-5.227,0,0.0426,0.0157,2.85E-06,0.0636,0.613,94.032
Audio 001,Vaundy,23431,J-Soul,0.594,0.325,8,-24.124,1,0.55,0.411,0.0761,0.29,0.103,125.828
life hack,Vaundy,229551,J-Soul,0.711,0.664,11,-5.662,0,0.0469,0.0213,0.00091,0.124,0.782,90.979
東京フラッシュ,Vaundy,258367,J-Soul,0.632,0.665,2,-4.911,1,0.0326,0.003,2.6E-05,0.0642,0.601,97.985
Audio 002,Vaundy,68918,J-Soul,0.376,0.349,1,-29.982,1,0.0608,0.289,0.852,0.373,0.0344,107.337
Togenkyo To Taxi,Mega Shinnosuke,298253,Japanese Alternative Rock,0.678,0.808,2,-6.04,1,0.0319,0.0152,0.0736,0.139,0.887,125.976
Feel Like A Fool,Kali Uchis,185239,Colombian Pop,0.7,0.812,3,-4.8,1,0.0311,0.0245,0.0,0.102,0.855,107.983
Small Worlds,Mac Miller,271733,Hip Hop,0.516,0.546,5,-9.105,1,0.249,0.814,4.5E-06,0.0995,0.515,78.267
Ode to Viceroy,Mac DeMarco,233817,Lo-Fi Indie,0.514,0.632,2,-6.305,1,0.0501,0.208,0.0132,0.115,0.31,94.569
Dennis,Roy Blair,194363,Bedroom Pop,0.827,0.676,1,-6.414,1,0.0481,0.0291,7.28E-05,0.074,0.553,100.037
Cigarettes out the Window,TV Girl,198960,Pov: Indie,0.625,0.659,0,-5.669,1,0.0337,0.12,0.0,0.17,0.594,113.551
ARE WE STILL FRIENDS?,"Tyler, The Creator",265480,Rap,0.216,0.497,10,-8.025,1,0.0371,0.128,2.39E-06,0.111,0.313,187.308
"GONE, GONE / THANK YOU","Tyler, The Creator",375386,Rap,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848
SMUCKERS (feat. Lil Wayne & Kanye West),"Tyler, The Creator, Lil Wayne, Kanye West",334363,Rap,0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155
Hell N Back,Bakar,213573,Uk Alternative Hip Hop,0.633,0.684,10,-4.314,0,0.591,0.314,8.95E-05,0.112,0.725,209.688
Scrawny,Wallows,166520,Pov: Indie,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008
Cool,Zack Villere,125235,Bedroom Pop,0.729,0.678,7,-6.162,1,0.223,0.295,0.0,0.605,0.895,93.983
Lo Que Siento,Cuco,312000,Dream Pop,0.326,0.685,10,-5.576,1,0.179,0.503,0.0,0.427,0.409,86.882
He,Jai Paul,268000,Escape Room,0.743,0.441,11,-11.169,1,0.0898,0.514,0.00524,0.309,0.465,95.024
Earned It (Fifty Shades Of Grey),The Weeknd,277680,Canadian Contemporary R&B,0.657,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.405,119.782
Often,The Weeknd,249040,Canadian Contemporary R&B,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078
Them Changes,Thundercat,188453,Indie Soul,0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657
Peach,Kevin Abstract,176732,Afrofuturism,0.646,0.682,7,-5.847,1,0.0759,0.683,4.84E-06,0.107,0.421,131.895
I Love You for All Seasons,The Fuzz,184634,Souldies,0.477,0.464,7,-10.818,0,0.0272,0.567,0.0,0.487,0.689,77.917
4EVER,Clairo,159595,Pov: Indie,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331
Pure Imagination,Kathleen,155856,Modern Alternative Pop,0.65,0.54,8,-7.793,0,0.0382,0.282,0.00702,0.0866,0.235,145.996
Devil,CLC,177000,K-Pop,0.79,0.888,10,-3.589,0,0.0479,0.034,4.48E-06,0.0783,0.946,148.028
DUN DUN,EVERGLOW,192280,K-Pop,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.26E-06,0.146,0.433,103.055
Hot Pink,EXID,200729,K-Pop,0.769,0.962,1,-1.812,1,0.0691,0.357,2.32E-06,0.375,0.708,107.008
House of Cards (Full Length Edition),BTS,226212,K-Pop,0.367,0.67,2,-4.485,0,0.0517,0.334,0.0,0.147,0.386,104.96
"Prune, You Talk Funny",Gus Dapperton,212701,Bedroom Pop,0.57,0.75,10,-7.193,0,0.0383,0.0177,0.00247,0.197,0.578,140.063
Only Friend,Wallows,181600,Pov: Indie,0.295,0.835,4,-5.184,1,0.0413,1.51E-05,0.913,0.342,0.0835,153.914
Alright,Supergrass,180880,Alternative Rock,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92
Lost,Frank Ocean,234093,Neo Soul,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061
Lady - Urban Mix,EXID,203933,K-Pop,0.742,0.897,8,-3.214,0,0.0536,0.119,0.0,0.22,0.551,107.02
Looking Out for You,Joy Again,179499,Pov: Indie,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721
Hush,miss A,186799,K-Pop,0.769,0.807,5,-3.453,0,0.0494,0.275,0.0,0.199,0.673,125.999
MORE & MORE,TWICE,199653,K-Pop,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,0.562,106.99
sunrise,mt. fujitive,102256,Lo-Fi Beats,0.689,0.0655,7,-17.919,1,0.0554,0.933,0.928,0.1,0.0649,66.879
av,Elijah Who,73313,Lo-Fi Beats,0.778,0.082,2,-16.159,0,0.0788,0.862,0.91,0.125,0.118,77.055
bloom,Two Sleepy,72003,Lo-Fi Beats,0.674,0.629,8,-9.484,0,0.0936,0.688,0.76,0.185,0.336,88.54
VERY NICE,SEVENTEEN,192092,K-Pop,0.746,0.898,3,-2.818,0,0.0725,0.0526,0.0,0.0858,0.879,121.967
Golden,Harry Styles,208906,Pop,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863
I Wish,Skee-Lo,249293,West Coast Rap,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885
Watermelon Sugar,Harry Styles,174000,Pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39
Pleaser,Wallows,187895,Pov: Indie,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98E-05,0.274,0.385,148.893
Sun Tan,Wallows,226925,Pov: Indie,0.465,0.905,4,-4.422,1,0.0339,0.0311,0.00424,0.361,0.552,108.922
1980s Horror Film,Wallows,224226,Pov: Indie,0.477,0.242,2,-12.065,1,0.0318,0.643,0.00491,0.131,0.106,119.247
Treacherous Doctor,Wallows,163480,Pov: Indie,0.459,0.861,6,-6.186,0,0.0603,0.00193,0.00249,0.474,0.767,160.039
Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",178000,Bedroom Pop,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023
Homage,Mild High Club,177493,Neo-Psychedelic,0.546,0.468,5,-8.167,1,0.0287,0.153,0.00257,0.321,0.416,73.372
A-Punk,Vampire Weekend,137760,Chamber Pop,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993
Adore You,Harry Styles,207133,Pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7E-06,0.102,0.569,99.048
Baggage,"Breakfast Santana, Khaji Beats",264437,Hip Hop,0.629,0.717,0,-8.505,1,0.243,0.404,3.33E-06,0.238,0.655,117.981
Electric Love,BØRNS,218106,Modern Rock,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041
Banana Clip,Miguel,201626,R&B,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978
Swing Lynn,Harmless,321438,Modern Dream Pop,0.462,0.945,2,-1.887,1,0.0399,0.0536,0.746,0.11,0.477,165.153
I'm Full,Wallows,222026,Pov: Indie,0.457,0.84,1,-7.075,0,0.0737,0.00537,0.00246,0.472,0.231,159.987
Ice Cold Pool,Wallows,237653,Pov: Indie,0.572,0.662,7,-6.041,1,0.0316,0.00817,0.0,0.159,0.356,103.025
Cigarette Daydreams,Cage The Elephant,208760,Modern Alternative Rock,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98
Good,"EXID, Banana Culture",203845,K-Pop,0.786,0.916,1,-1.834,0,0.0959,0.13,0.0,0.342,0.83,117.913
A Sul Hae,EXID,213906,K-Pop,0.801,0.865,11,-4.106,0,0.0489,0.0576,0.0,0.218,0.741,105.039
Without U,EXID,211096,K-Pop,0.737,0.759,7,-4.299,1,0.0433,0.0389,0.0,0.0859,0.49,129.994
No Way,"EXID, Banana Culture",212262,K-Pop,0.708,0.858,11,-3.325,1,0.0531,0.108,0.0,0.0645,0.717,100.011
Eclipse,LOONA,231237,K-Pop,0.526,0.781,6,-4.3,0,0.106,0.396,0.0,0.122,0.45,97.565
Skylight,Gramatik,226333,Trip Hop Livetronica,0.667,0.608,0,-6.071,1,0.11,0.0983,0.00186,0.336,0.684,90.045
"Woof, Pt. 1",Panthurr,84155,Chill Beats,0.614,0.487,5,-10.316,0,0.174,0.586,0.0411,0.336,0.917,153.886
Better Days,LAKEY INSPIRED,207335,Chillhop,0.808,0.403,0,-13.878,0,0.04,0.707,0.929,0.193,0.513,131.952
Monday,Jeff Kaale,120032,Kenyan Alternative,0.782,0.497,1,-9.841,0,0.214,0.0955,0.602,0.0978,0.549,80.014
Skyline,Ukiyo,183000,Aussietronica,0.849,0.343,6,-8.805,0,0.421,0.139,0.519,0.145,0.263,160.014
"Sorry, I Like You",Burbank,122790,Chill Beats,0.833,0.642,9,-6.338,1,0.0611,0.266,5.06E-06,0.251,0.584,86.017
i’m sad,eli.,264000,Sad Lo-Fi,0.899,0.259,5,-8.266,1,0.0638,0.369,0.0741,0.103,0.384,119.948
Way It Goes,Hippo Campus,245456,Modern Rock,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014
Tamale,"Tyler, The Creator",166346,Rap,0.742,0.93,11,-7.207,1,0.0977,0.0557,0.000242,0.272,0.967,129.986
Answer,"Tyler, The Creator",230066,"Rap, Hip Hop",0.352,0.838,8,-6.465,0,0.0496,0.00329,5.74E-06,0.115,0.475,72.291
Stay Tonight,CHUNG HA,217238,K-Pop,0.625,0.831,2,-2.186,0,0.056,0.203,0.000483,0.0783,0.491,121.025
435,"Tyler, The Creator",93840,Rap,0.539,0.804,10,-5.504,0,0.172,0.00247,0.000185,0.463,0.798,85.752
Colossus,"Tyler, The Creator",213320,Rap,0.442,0.6,2,-9.087,1,0.357,0.267,0.0,0.31,0.725,82.462
BEST INTEREST,"Tyler, The Creator",127921,Rap,0.596,0.575,11,-8.325,0,0.0514,0.0861,0.000153,0.334,0.34,98.265
Spit it out,Solar,194413,K-Pop,0.747,0.858,2,-3.379,1,0.123,0.0682,0.0,0.38,0.779,127.978
Play我呸,Jolin Tsai,193360,Mandopop,0.824,0.877,8,-4.757,0,0.0447,0.0196,0.000311,0.14,0.316,100.03
十面埋伏2,艾菲 & 李斯丹妮,309236,Mandopop,0.571,0.867,9,-5.886,1,0.153,0.000489,5.69E-06,0.0861,0.251,160.068
CR-V,Cuco,147692,Dream Pop,0.825,0.753,10,-8.228,0,0.0447,0.422,4.16E-06,0.0385,0.904,130.006
Pyramids,Frank Ocean,592920,Neo Soul,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62E-05,0.791,0.15,107.989
Oh my god,(G)I-DLE,195866,K-Pop,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41E-06,0.191,0.482,109.97
My Kind of Woman,Mac DeMarco,190845,Lo-Fi Indie,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769
Foreword (feat. Rex Orange County),"Tyler, The Creator, Rex Orange County",194080,Rap,0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025
Wet Dreamz,J. Cole,239320,Rap,0.517,0.705,6,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.906
Still Beating,Mac DeMarco,181586,Lo-Fi Indie,0.709,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477
Pink Matter,"Frank Ocean, André 3000",268813,Hip Hop,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569
Biking,"Frank Ocean, JAY-Z, Tyler, The Creator",277520,Rap,0.673,0.463,2,-7.247,1,0.191,0.681,4.9E-06,0.0907,0.268,147.981
Honey Moon,Mac DeMarco,157170,Lo-Fi Indie,0.808,0.328,8,-12.583,1,0.03,0.225,0.513,0.109,0.558,88.514
Me Like Yuh (feat. Hoody) [Korean Version],"Jay Park, Hoody",223681,Korean R&B,0.69,0.82,2,-6.763,1,0.113,0.305,1.76E-06,0.138,0.75,99.965
愛的主打歌,Elva Hsiao,286093,Mandopop,0.715,0.808,0,-4.715,1,0.0482,0.013,3.05E-05,0.0695,0.76,128.054
Barbie Tingz,Nicki Minaj,191699,Rap,0.917,0.679,6,-6.083,1,0.266,0.0867,0.0,0.588,0.453,102.449
Warm Honey,WILLOW,175369,Afrofuturism,0.601,0.506,7,-7.86,1,0.0335,0.512,3.35E-06,0.107,0.254,85.029
Let's Fall in Love for the Night,FINNEAS,190348,Pop,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921
Tinder Song,Victor Internet,120375,Bedroom Pop,0.619,0.459,11,-7.341,1,0.0239,0.517,2.53E-05,0.0977,0.548,79.992
Oh!,Girls' Generation,188533,K-Pop,0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03E-05,0.229,0.44,143.987
